2020.06.16 18:32:04,427	INFO	2703	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
2020.06.16 18:32:04,427	INFO	2703	org.l2jmobius.loginserver.GameServerThread	116.202.247.51/116.202.247.0/26
2020.06.16 18:32:04,427	INFO	2703	org.l2jmobius.loginserver.GameServerThread	116.202.247.51/0.0.0.0/0
2020.06.16 18:48:36,094	INFO	2703	org.l2jmobius.loginserver.GameServerThread	GameServer [31] Khadia: Connection lost: Connection reset
2020.06.16 18:48:36,094	INFO	2703	org.l2jmobius.loginserver.GameServerThread	Server [31] Khadia is now set as disconnected.
2020.06.16 18:49:40,185	INFO	2714	org.l2jmobius.loginserver.GameServerThread	Updated Gameserver [31] Khadia IP's:
2020.06.16 18:49:40,185	INFO	2714	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
2020.06.16 18:49:40,185	INFO	2714	org.l2jmobius.loginserver.GameServerThread	116.202.247.51/116.202.247.0/26
2020.06.16 18:49:40,185	INFO	2714	org.l2jmobius.loginserver.GameServerThread	116.202.247.51/0.0.0.0/0
2020.06.17 16:35:50,640	INFO	1555	org.l2jmobius.loginserver.GameServerThread	GameServer [32] Roien: Connection lost: Connection reset
2020.06.17 16:35:50,640	INFO	1555	org.l2jmobius.loginserver.GameServerThread	Server [32] Roien is now set as disconnected.
2020.06.17 16:36:44,577	INFO	3349	org.l2jmobius.loginserver.GameServerThread	Updated Gameserver [32] Roien IP's:
2020.06.17 16:36:44,577	INFO	3349	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
2020.06.17 16:36:44,577	INFO	3349	org.l2jmobius.loginserver.GameServerThread	116.202.247.51/116.202.247.0/26
2020.06.17 16:36:44,577	INFO	3349	org.l2jmobius.loginserver.GameServerThread	116.202.247.51/0.0.0.0/0
2020.06.17 17:26:15,395	INFO	3349	org.l2jmobius.loginserver.GameServerThread	GameServer [32] Roien: Connection lost: Connection reset
2020.06.17 17:26:15,395	INFO	3349	org.l2jmobius.loginserver.GameServerThread	Server [32] Roien is now set as disconnected.
2020.06.17 17:27:48,179	INFO	3376	org.l2jmobius.loginserver.GameServerThread	Updated Gameserver [32] Roien IP's:
2020.06.17 17:27:48,180	INFO	3376	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
2020.06.17 17:27:48,180	INFO	3376	org.l2jmobius.loginserver.GameServerThread	116.202.247.51/116.202.247.0/26
2020.06.17 17:27:48,180	INFO	3376	org.l2jmobius.loginserver.GameServerThread	116.202.247.51/0.0.0.0/0
2020.06.17 17:32:55,740	INFO	3376	org.l2jmobius.loginserver.GameServerThread	GameServer [32] Roien: Connection lost: Connection reset
2020.06.17 17:32:55,740	INFO	3376	org.l2jmobius.loginserver.GameServerThread	Server [32] Roien is now set as disconnected.
2020.06.17 17:33:51,001	INFO	3379	org.l2jmobius.loginserver.GameServerThread	Updated Gameserver [32] Roien IP's:
2020.06.17 17:33:51,001	INFO	3379	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
2020.06.17 17:33:51,002	INFO	3379	org.l2jmobius.loginserver.GameServerThread	116.202.247.51/116.202.247.0/26
2020.06.17 17:33:51,002	INFO	3379	org.l2jmobius.loginserver.GameServerThread	116.202.247.51/0.0.0.0/0
2020.06.17 17:36:36,791	INFO	3379	org.l2jmobius.loginserver.GameServerThread	GameServer [32] Roien: Connection lost: Connection reset
2020.06.17 17:36:36,792	INFO	3379	org.l2jmobius.loginserver.GameServerThread	Server [32] Roien is now set as disconnected.
2020.06.17 17:41:03,833	INFO	3380	org.l2jmobius.loginserver.GameServerThread	Updated Gameserver [32] Roien IP's:
2020.06.17 17:41:03,833	INFO	3380	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
